,index,Cand_Id,Cand_Name,Cand_Office_Dist,Cand_Office_St,Cand_Party_Affiliation,D,DISTRICT,FEC ID#,Gender,Incumbent,Median_Income,Party_Previous_Vote_Share,Presidential_Approval_Rating,Primary.Vote.Percent,Raised,STATE,Same_Party_As_President,Spent,Unnamed: 0,Year,gov_party,labor_force,minority_percentage,name_commonness,percent_bachelor_or_above,recent_presidential_vote,seat_transition
104,684,H0FL17068,"WILSON, FREDERICA S",17.0,FL,DEM,,17,H0FL17068,0.0,0.0,35017.0,1.0,0.47,34.47,512380.69,Florida,True,401644.69,684.0,2010.0,REP,70.03158,0.67085,500.0,17.0,,0.0
105,686,H0FL18025,"ROS-LEHTINEN, ILEANA",18.0,FL,REP,,18,H0FL18025,0.0,1.0,37823.0,0.578696978,0.47,100.0,1668779.17,Florida,False,1103463.35,686.0,2010.0,REP,68.71429,0.15277000000000002,500.0,31.0,0.34105822700000005,0.0
106,688,H0FL19080,"DEUTCH, THEODORE ELIOT",19.0,FL,DEM,,19,H0FL19080,1.0,1.0,46919.0,0.661572495,0.47,100.0,2002625.95,Florida,True,1874219.78,688.0,2010.0,REP,68.4,0.21474000000000001,181.0,30.9,,0.0
107,704,H4FL20023,"WASSERMAN SCHULTZ, DEBBIE",20.0,FL,DEM,,20,H4FL20023,0.0,1.0,50905.0,0.774762318,0.47,,1930111.05,Florida,True,2018503.65,704.0,2010.0,REP,66.7,0.24026,500.0,36.5,,1.0
108,705,H2FL25018,"DIAZ-BALART, MARIO",21.0,FL,REP,,21,H2FL25018,1.0,0.0,45943.0,0.579007772,0.47,100.0,739770.66,Florida,False,541147.96,705.0,2010.0,REP,67.2,0.16607,134.0,27.1,,0.0
109,710,H8FL22038,"WEST, ALLEN B",22.0,FL,REP,,22,H8FL22038,1.0,0.0,58319.0,0.45318954200000006,0.47,76.67,6542737.57,Florida,False,6519713.09,710.0,2010.0,REP,66.4,0.11745,130.0,37.9,,0.0
110,711,H2FL23021,"HASTINGS, ALCEE L HON",23.0,FL,DEM,,23,H2FL23021,1.0,1.0,34942.0,0.8218262909999999,0.47,100.0,780445.02,Florida,True,778998.09,711.0,2010.0,REP,63.2,0.62259,500.0,16.6,,
111,713,H0FL24049,"ADAMS, SANDY",24.0,FL,REP,,24,H0FL24049,0.0,0.0,51960.0,0.411140591,0.47,13.09,1328777.62,Florida,False,1266664.42,713.0,2010.0,REP,63.8,0.16935999999999998,500.0,28.8,0.417170191,
112,737,H0FL25038,"RIVERA, DAVID",25.0,FL,REP,,25,H0FL25038,1.0,1.0,49326.0,0.530543835,0.47,62.72,1895640.33,Florida,False,1884653.91,737.0,2010.0,REP,64.21333,0.1748,4.0,24.5,0.34105822700000005,
113,740,H2GA01157,"KINGSTON, JOHN HEDDENS",1.0,GA,REP,,1,H2GA01157,1.0,1.0,40999.0,0.665332446,0.47,100.0,1028917.09,Georgia,False,759470.02,740.0,2010.0,REP,75.7,0.32669000000000004,6.0,19.3,,0.0
114,743,H2GA02031,"BISHOP, SANFORD D JR.",2.0,GA,DEM,,2,H2GA02031,1.0,1.0,31368.0,0.689489351,0.47,100.0,1485600.01,Georgia,True,1776499.87,743.0,2010.0,REP,72.03158,0.53757,500.0,14.5,,0.0
115,748,H4GA08067,"WESTMORELAND, LYNN A.",3.0,GA,REP,,3,H4GA08067,0.0,1.0,52970.0,0.656941444,0.47,100.0,785044.43,Georgia,False,712529.21,748.0,2010.0,REP,68.45714,0.29766,164.0,24.9,,3.0
116,752,H6GA04129,"JOHNSON, HENRY C 'HANK' JR",4.0,GA,DEM,,4,H6GA04129,1.0,1.0,43435.0,0.999109901,0.47,55.18,581544.72,Georgia,True,589779.74,752.0,2010.0,REP,65.6,0.71868,120.0,29.4,,4.0
117,756,H6GA05217,"LEWIS, JOHN R.",5.0,GA,DEM,,5,H6GA05217,1.0,1.0,43902.0,0.999542065,0.47,100.0,1013992.48,Georgia,True,1115867.93,756.0,2010.0,REP,66.1,0.58098,6.0,44.8,,0.0
118,760,H4GA06087,"PRICE, THOMAS EDMUNDS",6.0,GA,REP,,6,H4GA06087,1.0,1.0,73528.0,0.68482656,0.47,100.0,2070230.35,Georgia,False,1218834.52,760.0,2010.0,REP,64.4,0.23825,20.0,52.9,,4.0
119,771,H0GA07133,"WOODALL, ROB",7.0,GA,REP,,7,H0GA07133,1.0,0.0,60594.0,0.620284256,0.47,36.29,399085.75,Georgia,False,323801.01,771.0,2010.0,REP,64.8,0.38188,7.0,33.6,,4.0
120,777,H0GA08099,"SCOTT, JAMES AUSTIN",8.0,GA,REP,,8,H0GA08099,1.0,0.0,40806.0,0.42756300799999997,0.47,52.36,1035300.43,Georgia,False,1024630.75,777.0,2010.0,REP,65.8,0.39623,5.0,18.0,,0.0
121,784,H0GA09030,"GRAVES, JOHN THOMAS JR",9.0,GA,REP,,9,H0GA09030,1.0,1.0,45925.0,0.755105371,0.47,49.47,1312938.13,Georgia,False,1309823.61,784.0,2010.0,REP,67.1,0.1093,6.0,21.0,,4.0
122,792,H8GA10049,"BROUN, PAUL COLLINS",10.0,GA,REP,,10,H8GA10049,1.0,1.0,41520.0,0.607273649,0.47,100.0,2032417.09,Georgia,False,1831081.06,792.0,2010.0,REP,66.26667,0.24644000000000002,27.0,25.3,,0.0
123,795,H2GA11149,"GINGREY, J. PHILLIP",11.0,GA,REP,,11,H2GA11149,1.0,1.0,49434.0,0.6818597940000001,0.47,100.0,1389038.66,Georgia,False,920810.5,795.0,2010.0,REP,71.6,0.23131999999999997,500.0,25.1,,3.0
124,796,H4GA12010,"BARROW, JOHN J.",12.0,GA,DEM,,12,H4GA12010,1.0,1.0,35475.0,0.66000361,0.47,57.87,1951721.34,Georgia,True,1905567.59,796.0,2010.0,REP,69.3,0.48382,6.0,16.2,,0.0
125,812,H2GA13012,"SCOTT, DAVID ALBERT",13.0,GA,DEM,,13,H2GA13012,1.0,1.0,44704.0,0.6904496059999999,0.47,52.36,862261.76,Georgia,True,811743.97,812.0,2010.0,REP,71.75789,0.68619,4.0,26.1,,
126,815,H2GU00033,"BORDALLO, MADELEINE Z. MS.",0.0,GU,DEM,,0,H2GU00033,0.0,0.0,,0.0,,98.77,,Guam,True,,815.0,2010.0,REP,character(0),,500.0,,,
127,825,H2HI02110,"HANABUSA, COLLEEN WAKAKO",1.0,HI,DEM,,1,H2HI02110,0.0,0.0,66111.0,0.771360114,,78.94,2448639.24,Hawaii,True,2384717.56,825.0,2010.0,REP,73.9,0.81203,129.0,32.5,,4.0
128,832,H6HI02251,"HIRONO, MAZIE MRS.",2.0,HI,DEM,,2,H6HI02251,0.0,1.0,60437.0,0.760611985,,100.0,992526.31,Hawaii,True,1102377.06,832.0,2010.0,REP,75.7,0.7004100000000001,500.0,26.3,,
129,836,H6IA01098,"BRALEY, BRUCE L",1.0,IA,DEM,,1,H6IA01098,1.0,1.0,46704.0,0.646066406,0.48,99.43,2098471.04,Iowa,True,2357363.87,836.0,2010.0,DEM,72.2,0.09358,132.0,23.5,0.33069216,1.0
130,845,H6IA02146,"LOEBSACK, DAVID WAYNE",2.0,IA,DEM,,2,H6IA02146,1.0,1.0,48387.0,0.572426388,0.48,99.12,1122050.65,Iowa,True,1225836.79,845.0,2010.0,DEM,73.2,0.08662,4.0,27.9,0.447428459,4.0
131,853,H6IA03144,"BOSWELL, LEONARD L.",3.0,IA,DEM,,3,H6IA03144,1.0,1.0,51542.0,0.564036998,0.48,97.49,1519582.45,Iowa,True,1556855.25,853.0,2010.0,DEM,73.1,0.11142,166.0,27.9,0.30309317199999997,0.0
132,860,H4IA05102,"LATHAM, THOMAS P.",4.0,IA,REP,,4,H4IA05102,1.0,1.0,47317.0,0.605668117,0.48,99.38,1329210.77,Iowa,False,806642.44,860.0,2010.0,DEM,72.9,0.054970000000000005,20.0,24.2,0.346059716,1.0
133,865,H2IA05072,"KING, STEVE MR.",5.0,IA,REP,,5,H2IA05072,1.0,1.0,,0.598377853,0.48,99.22,1015038.57,Iowa,False,1013945.28,865.0,2010.0,DEM,75.6,0.07493999999999999,159.0,18.6,0.387038292,
134,869,H0ID01253,"LABRADOR, RAUL RAFAEL",1.0,ID,REP,,1,H0ID01253,1.0,0.0,44949.0,0.493942489,0.34,47.62,726288.24,Idaho,False,686292.68,869.0,2010.0,REP,75.8,0.07053,500.0,23.5,0.39471888299999996,1.0
135,882,H8ID02064,"SIMPSON, MICHAEL K",2.0,ID,REP,,2,H8ID02064,1.0,1.0,42042.0,0.7089231640000001,0.34,58.29,792074.26,Idaho,False,854315.9,882.0,2010.0,REP,77,0.08613,1.0,25.2,0.525902966,
136,888,H2IL01042,"RUSH, BOBBY L",1.0,IL,DEM,,1,H2IL01042,1.0,1.0,38299.0,0.8586535590000001,0.54,79.7,532446.77,Illinois,True,555187.54,888.0,2010.0,DEM,76.90667,0.68737,93.0,22.0,,1.0
137,893,H6IL02124,"JACKSON, JESSE L JR",2.0,IL,DEM,,2,H6IL02124,1.0,1.0,43515.0,0.8941362509999999,0.54,100.0,795723.34,Illinois,True,1032506.38,893.0,2010.0,DEM,72.4,0.74031,66.0,20.8,,0.0
138,897,H4IL03077,"LIPINSKI, DANIEL WILLIAM",3.0,IL,DEM,,3,H4IL03077,1.0,1.0,55322.0,0.73275335,0.54,77.89,752198.75,Illinois,True,455328.71,897.0,2010.0,DEM,71.1,0.29608,12.0,23.7,,4.0
139,901,H2IL08039,"GUTIERREZ, LUIS V",4.0,IL,DEM,,4,H2IL08039,1.0,0.0,42646.0,0.806047018,0.54,100.0,512939.35,Illinois,True,378841.58,901.0,2010.0,DEM,70.96316,0.40629,117.0,21.8,,0.0
140,927,H0IL05096,"QUIGLEY, MIKE",5.0,IL,DEM,,5,H0IL05096,1.0,1.0,57026.0,0.7394279579999999,0.54,100.0,1301374.34,Illinois,True,1087120.55,927.0,2010.0,DEM,70.5619,0.26696,1.0,39.9,,4.0
141,936,H6IL06117,"ROSKAM, PETER",6.0,IL,REP,,6,H6IL06117,1.0,1.0,66033.0,0.575704616,0.54,100.0,2381857.99,Illinois,False,1251223.32,936.0,2010.0,DEM,70.3,0.22588000000000003,55.0,37.8,,4.0
142,940,H4IL07037,"DAVIS, DANNY K. MR.",7.0,IL,DEM,,7,H4IL07037,1.0,1.0,48698.0,0.8501753870000001,0.54,66.77,593861.37,Illinois,True,864981.7,940.0,2010.0,DEM,69.3,0.6560199999999999,95.0,40.1,,0.0
143,955,H0IL08090,"WALSH, JOE",8.0,IL,REP,,8,H0IL08090,1.0,0.0,67740.0,0.39279587200000005,0.54,34.16,624693.82,Illinois,False,602802.84,955.0,2010.0,DEM,70.1,0.20731,107.0,36.4,0.67276478,0.0
144,959,H8IL09067,"SCHAKOWSKY, JANICE D",9.0,IL,DEM,,9,H8IL09067,0.0,1.0,52691.0,0.7466248659999999,0.54,100.0,1520106.02,Illinois,True,1633677.84,959.0,2010.0,DEM,72.8,0.3093,184.0,44.4,,4.0
145,965,H0IL10302,"DOLD JR., ROBERT JAMES MR.",10.0,IL,REP,,10,H0IL10302,1.0,0.0,77055.0,0.5255889970000001,0.54,,2985088.27,Illinois,False,2903831.11,965.0,2010.0,DEM,67.6,0.22783,500.0,51.2,0.67276478,0.0
146,974,H0IL11052,"KINZINGER, ADAM",11.0,IL,REP,,11,H0IL11052,1.0,0.0,55276.0,0.344793092,0.54,63.67,1881629.26,Illinois,False,1827191.99,974.0,2010.0,DEM,68.8,0.15425999999999998,36.0,21.8,,0.0
147,979,H8IL21021,"COSTELLO, JERRY F",12.0,IL,DEM,,12,H8IL21021,1.0,1.0,42718.0,0.7139656790000001,0.54,100.0,1351182.41,Illinois,True,1420273.79,979.0,2010.0,DEM,69.1,0.21395,63.0,20.7,0.5492913420000001,0.0
148,983,H8IL13069,"BIGGERT, JUDY",13.0,IL,REP,,13,H8IL13069,0.0,1.0,80124.0,0.53553443,0.54,100.0,1584516.56,Illinois,False,1236454.18,983.0,2010.0,DEM,74.6,0.21506,500.0,46.0,,4.0
149,988,H0IL14080,"HULTGREN, RANDY",14.0,IL,REP,,14,H0IL14080,1.0,0.0,63402.0,0.422519989,0.54,54.71,1660817.85,Illinois,False,1618032.59,988.0,2010.0,DEM,72.6,0.20933000000000002,77.0,30.5,0.454634224,4.0
150,996,H0IL15053,"JOHNSON, TIM",15.0,IL,REP,,15,H0IL15053,1.0,1.0,45373.0,0.6418937,0.54,100.0,342063.48,Illinois,False,270406.89,996.0,2010.0,DEM,70.85789,0.13924,21.0,26.9,0.441875742,4.0
151,999,H0IL16085,"MANZULLO, DONALD A.",16.0,IL,REP,,16,H0IL16085,1.0,1.0,52903.0,0.608670168,0.54,100.0,1160685.26,Illinois,False,1133359.72,999.0,2010.0,DEM,68.64286,0.13033,42.0,24.3,0.397972165,4.0
152,1002,H0IL17059,"SCHILLING, ROBERT T MR.",17.0,IL,REP,,17,H0IL17059,1.0,0.0,39021.0,0.0,0.54,100.0,1103009.06,Illinois,False,1093250.03,1002.0,2010.0,DEM,66.9,0.14344,7.0,17.7,0.446341475,1.0
153,1006,H8IL18043,"SCHOCK, AARON JON MR.",18.0,IL,REP,,18,H8IL18043,1.0,1.0,50322.0,0.588829623,0.54,100.0,2300387.45,Illinois,False,1303847.81,1006.0,2010.0,DEM,65.8,0.1164,35.0,24.5,0.42664083700000005,0.0
154,1009,H2IL20042,"SHIMKUS, JOHN M",19.0,IL,REP,,19,H2IL20042,1.0,1.0,,0.644616891,0.54,85.34,1845127.56,Illinois,False,1852867.05,1009.0,2010.0,DEM,67.9,0.06056,6.0,20.7,0.525171476,
155,1019,H4IN01012,"VISCLOSKY, PETER J",1.0,IN,DEM,,1,H4IN01012,1.0,1.0,47613.0,0.709001425,0.45,100.0,891337.53,Indiana,True,1387951.05,1019.0,2010.0,REP,68.2,0.28498,55.0,19.7,0.531609639,4.0
156,1021,H4IN02101,"DONNELLY, JOSEPH SIMON MR.",2.0,IN,DEM,,2,H4IN02101,1.0,1.0,40356.0,0.670909911,0.45,100.0,1718199.96,Indiana,True,1983118.46,1021.0,2010.0,REP,68.2,0.14711,11.0,19.2,0.530997238,4.0
157,1034,H0IN03198,"STUTZMAN, MARLIN A",3.0,IN,REP,,3,H0IN03198,1.0,1.0,47197.0,0.5503872679999999,0.45,29.25,597305.67,Indiana,False,596782.73,1034.0,2010.0,REP,68.11333,0.1208,500.0,21.8,,4.0
158,1050,H0IN04170,"ROKITA, THEODORE EDWARD",4.0,IN,REP,,4,H0IN04170,1.0,0.0,51085.0,0.598717518,0.45,42.36,1094567.12,Indiana,False,799156.26,1050.0,2010.0,REP,79.7,0.08687,181.0,26.6,0.627310749,4.0
159,1058,H2IN06023,"BURTON, DANNY L",5.0,IN,REP,,5,H2IN06023,1.0,1.0,56440.0,0.6554870389999999,0.45,29.67,1131679.34,Indiana,False,1255406.86,1058.0,2010.0,REP,77.8,0.09837,95.0,35.1,0.627385369,0.0
160,1070,H8IN02060,"PENCE, MIKE",6.0,IN,REP,,6,H8IN02060,1.0,1.0,41110.0,0.639519567,0.45,100.0,2684316.03,Indiana,False,2654178.1,1070.0,2010.0,REP,76.39474,0.06938,1.0,16.9,0.613187705,4.0
161,1073,H8IN07184,"CARSON, ANDRE",7.0,IN,DEM,,7,H8IN07184,1.0,1.0,34139.0,0.6507751629999999,0.45,89.05,946229.1,Indiana,True,781642.68,1073.0,2010.0,REP,74.44762,0.41896000000000005,133.0,22.8,0.445192308,4.0
162,1084,H0IN08114,"BUCSHON, LARRY D",8.0,IN,REP,,8,H0IN08114,1.0,0.0,42843.0,0.35259828,0.45,32.74,1043070.93,Indiana,False,1024951.66,1084.0,2010.0,REP,72.9,0.07495,58.0,17.8,0.49639651700000004,4.0
163,1104,H0IN09070,"YOUNG, TODD CHRISTOPHER",9.0,IN,REP,,9,H0IN09070,1.0,0.0,42314.0,0.384090069,0.45,8.13,1964851.77,Indiana,False,1950158.91,1104.0,2010.0,REP,73.6,0.06448999999999999,41.0,19.7,0.564570593,
164,1109,H6KS01146,"HUELSKAMP, TIMOTHY A",1.0,KS,REP,,1,H6KS01146,1.0,0.0,43367.0,0.818804932,0.42,34.82,1185350.41,Kansas,False,1252546.71,1109.0,2010.0,DEM,74.58421,0.09922,21.0,20.0,0.35919299299999996,0.0
165,1117,H8KS02090,"JENKINS, LYNN",2.0,KS,REP,,2,H8KS02090,0.0,1.0,45992.0,0.506111133,0.42,57.15,1471057.18,Kansas,False,1170132.52,1117.0,2010.0,DEM,73.08095,0.1239,164.0,26.8,0.537680708,4.0
166,1138,H0KS03137,"YODER, KEVIN W",3.0,KS,REP,,3,H0KS03137,1.0,0.0,60507.0,0.396555183,0.42,44.42,1972243.33,Kansas,False,1946870.53,1138.0,2010.0,DEM,73,0.17726,13.0,43.5,0.288050615,0.0
167,1145,H0KS04051,"POMPEO, MICHAEL RICHARD",4.0,KS,REP,,4,H0KS04051,1.0,0.0,45291.0,0.634099583,0.42,38.72,2241023.49,Kansas,False,2122256.32,1145.0,2010.0,DEM,71.2,0.1834,1.0,25.5,0.37512960100000003,
168,1151,H4KY01040,"WHITFIELD, ED",1.0,KY,REP,,1,H4KY01040,1.0,1.0,36752.0,0.643482691,0.4,100.0,1259408.75,Kentucky,False,859805.36,1151.0,2010.0,REP,69.7,0.10057999999999999,40.0,13.9,0.25671959899999997,4.0
169,1152,H8KY02031,"GUTHRIE, S. BRETT",2.0,KY,REP,,2,H8KY02031,1.0,1.0,41459.0,0.525729785,0.4,100.0,1233305.24,Kentucky,False,983293.52,1152.0,2010.0,REP,68.2,0.09973,500.0,16.3,0.36175190399999996,4.0
170,1163,H6KY03124,"YARMUTH, JOHN A MR",3.0,KY,DEM,,3,H6KY03124,1.0,1.0,42397.0,0.593654076,0.4,100.0,1537400.97,Kentucky,True,1318581.96,1163.0,2010.0,REP,69.6,0.26341,6.0,29.0,0.364627434,0.0
171,1164,H2KY04071,"DAVIS, GEOFFREY C.",4.0,KY,REP,,4,H2KY04071,1.0,1.0,46707.0,0.630337455,0.4,100.0,1591164.03,Kentucky,False,1514778.54,1164.0,2010.0,REP,69.26,0.05947,193.0,22.0,0.175894988,0.0
172,1168,H0KY05015,"ROGERS, HAROLD DALLAS",5.0,KY,REP,,5,H0KY05015,1.0,1.0,28411.0,0.8410969840000001,0.4,100.0,895671.36,Kentucky,False,1098006.75,1168.0,2010.0,REP,76.3,0.02962,152.0,11.5,0.321213707,0.0
173,1172,H4KY06072,"CHANDLER, A.B. III",6.0,KY,DEM,,6,H4KY06072,1.0,1.0,42936.0,0.646578368,0.4,100.0,1674099.52,Kentucky,True,2665906.21,1172.0,2010.0,REP,74.6,0.14378,500.0,28.5,0.428511606,
174,1180,H0LA01087,"SCALISE, STEVE MR.",1.0,LA,REP,,1,H0LA01087,1.0,1.0,49866.0,0.656817369,0.43,100.0,1358024.47,Louisiana,False,1007473.53,1180.0,2010.0,REP,73.8381,0.21852,159.0,29.0,0.505241861,4.0
175,1190,H8LA02054,"RICHMOND, CEDRIC L",2.0,LA,DEM,,2,H8LA02054,1.0,0.0,37162.0,0.468257528,0.43,60.5,1139878.66,Louisiana,True,1134506.11,1190.0,2010.0,REP,74.2,0.67408,500.0,21.9,,4.0
176,1192,H0LA03141,"LANDRY, JEFFREY M",3.0,LA,REP,,3,H0LA03141,1.0,0.0,46048.0,0.0,0.43,49.62,1362786.05,Louisiana,False,1362330.02,1192.0,2010.0,REP,72.1,0.33588,15.0,13.4,,4.0
177,1198,H8LA04225,"FLEMING, JOHN CALVIN JR.",4.0,LA,REP,,4,H8LA04225,1.0,1.0,38966.0,0.480717712,0.43,100.0,1448368.96,Louisiana,False,1271949.79,1198.0,2010.0,REP,72.8,0.38606999999999997,6.0,18.5,,4.0
178,1201,H2LA05084,"ALEXANDER, RODNEY M. MR.",5.0,LA,REP,,5,H2LA05084,1.0,1.0,36401.0,1.0,0.43,88.94,1260754.53,Louisiana,False,1239962.91,1201.0,2010.0,REP,72,0.379,74.0,17.1,0.5799323679999999,4.0
179,1204,H8LA00017,"CASSIDY, WILLIAM",6.0,LA,REP,,6,H8LA00017,1.0,1.0,49016.0,0.481191744,0.43,100.0,1584256.37,Louisiana,False,738170.53,1204.0,2010.0,REP,70.9,0.39121999999999996,9.0,26.7,,4.0
180,1206,H4LA07029,"BOUSTANY, CHARLES DR. JR.",7.0,LA,REP,,7,H4LA07029,1.0,1.0,,0.6188390460000001,0.43,100.0,1677845.14,Louisiana,False,1258637.84,1206.0,2010.0,REP,71.5,0.29074,23.0,18.9,,
181,1210,H2MA01020,"OLVER, JOHN WALTER",1.0,MA,DEM,,1,H2MA01020,1.0,1.0,50865.0,0.729286625,0.56,99.54,863992.01,Massachusetts,True,908833.64,1210.0,2010.0,DEM,72.4,0.09316,6.0,29.1,,4.0
182,1214,H8MA02041,"NEAL, RICHARD E MR.",2.0,MA,DEM,,2,H8MA02041,1.0,1.0,55932.0,1.0,0.56,98.68,2273404.61,Massachusetts,True,2304755.73,1214.0,2010.0,DEM,69.17368,0.16399999999999998,16.0,28.0,,0.0
183,1221,H4MA03022,"MCGOVERN, JIM",3.0,MA,DEM,,3,H4MA03022,1.0,1.0,61622.0,1.0,0.56,99.15,1839052.44,Massachusetts,True,2145194.78,1221.0,2010.0,DEM,65.57143,0.14138,5.0,36.9,,3.0
184,1226,H0MA04036,"FRANK, BARNEY",4.0,MA,DEM,,4,H0MA04036,1.0,1.0,64958.0,0.6802858759999999,0.56,79.4,4052943.71,Massachusetts,True,4205447.48,1226.0,2010.0,DEM,63.4,0.13982,500.0,39.9,,3.0
185,1235,H8MA05143,"TSONGAS, NICOLA S",5.0,MA,DEM,,5,H8MA05143,0.0,1.0,68241.0,1.0,0.56,98.92,1933422.0,Massachusetts,True,1932911.9,1235.0,2010.0,DEM,61.8,0.23811,500.0,38.0,,0.0
186,1240,H4MA06033,"TIERNEY, JOHN F",6.0,MA,DEM,,6,H4MA06033,1.0,1.0,70330.0,0.704588848,0.56,98.15,901893.33,Massachusetts,True,1996268.97,1240.0,2010.0,DEM,61.9,0.09963999999999999,6.0,40.7,,4.0
187,1242,H6MA07101,"MARKEY, EDWARD JOHN MR.",7.0,MA,DEM,,7,H6MA07101,1.0,1.0,71400.0,0.757465695,0.56,98.79,1535339.78,Massachusetts,True,1291209.68,1242.0,2010.0,DEM,61.2,0.20981999999999998,40.0,44.6,,0.0
188,1245,H8MA08071,"CAPUANO, MICHAEL E",8.0,MA,DEM,,8,H8MA08071,1.0,1.0,47604.0,1.0,0.56,98.94,3699635.0,Massachusetts,True,3699584.0,1245.0,2010.0,DEM,63.7,0.44936000000000004,1.0,46.5,,0.0
189,1252,H2MA09072,"LYNCH, STEPHEN F.",9.0,MA,DEM,,9,H2MA09072,1.0,1.0,72927.0,1.0,0.56,64.71,911231.33,Massachusetts,True,1540337.8,1252.0,2010.0,DEM,64.6,0.25296,33.0,39.6,,0.0
190,1255,H0MA10082,"KEATING, WILLIAM RICHARD",10.0,MA,DEM,,10,H0MA10082,1.0,0.0,,1.0,0.56,50.93,1508868.57,Massachusetts,True,1505515.72,1255.0,2010.0,DEM,63.72667,0.09267,9.0,39.6,,
191,1267,H8MD01094,"HARRIS, ANDREW P",1.0,MD,REP,,1,H8MD01094,1.0,0.0,66890.0,0.483722105,0.6,67.35,2359142.16,Maryland,False,2383183.91,1267.0,2010.0,DEM,75.65238,0.16907,28.0,31.2,0.570101878,3.0
192,1280,H2MD02160,"RUPPERSBERGER, DUTCH",2.0,MD,DEM,,2,H2MD02160,1.0,1.0,56215.0,0.719681073,0.6,74.04,1137058.12,Maryland,True,1334073.04,1280.0,2010.0,DEM,76.3,0.43371000000000004,500.0,24.3,,4.0
193,1293,H6MD03292,"SARBANES, JOHN P. MR.",3.0,MD,DEM,,3,H6MD03292,1.0,1.0,70113.0,0.698400998,0.6,83.04,908856.49,Maryland,True,829908.82,1293.0,2010.0,DEM,75.5,0.29784,6.0,42.4,,0.0
194,1296,H6MD04183,"EDWARDS, DONNA",4.0,MD,DEM,,4,H6MD04183,0.0,1.0,71863.0,0.8595445509999999,0.6,83.56,672649.98,Maryland,True,675839.95,1296.0,2010.0,DEM,73.8,0.7229800000000001,64.0,35.9,,0.0
195,1303,H2MD05155,"HOYER, STENY HAMILTON",5.0,MD,DEM,,5,H2MD05155,1.0,1.0,83020.0,0.737274697,0.6,85.66,4511873.27,Maryland,True,4687712.78,1303.0,2010.0,DEM,74.1,0.47472,500.0,32.4,,0.0
196,1307,H2MD06054,"BARTLETT, ROSCOE G. JR.",6.0,MD,REP,,6,H2MD06054,1.0,1.0,69501.0,0.578225462,0.6,69.84,334112.78,Maryland,False,387788.9,1307.0,2010.0,DEM,76.7,0.12345,500.0,29.0,,4.0
197,1317,H6MD07160,"CUMMINGS, ELIJAH E",7.0,MD,DEM,,7,H6MD07160,1.0,1.0,51012.0,0.7956964040000001,0.6,91.02,796199.93,Maryland,True,627514.56,1317.0,2010.0,DEM,76.4,0.6673,500.0,33.8,,0.0
198,1332,H2MD08126,"VAN HOLLEN, CHRIS",8.0,MD,DEM,,8,H2MD08126,1.0,1.0,85926.0,0.7515284740000001,0.6,92.94,1901713.03,Maryland,True,2570774.52,1332.0,2010.0,DEM,76,0.43712,500.0,55.7,,
199,1335,H8ME01120,"PINGREE, CHELLIE M",1.0,ME,DEM,,1,H8ME01120,0.0,1.0,53011.0,0.5489896120000001,0.48,100.0,1282674.73,Maine,True,1290022.33,1335.0,2010.0,DEM,74.9,0.04689,500.0,32.2,,0.0
200,1338,H2ME02097,"MICHAUD, MICHAEL H.",2.0,ME,DEM,,2,H2ME02097,1.0,1.0,39465.0,0.674353732,0.48,100.0,1044371.88,Maine,True,1244847.93,1338.0,2010.0,DEM,76.2,0.04633,1.0,20.7,0.440298289,
201,1340,H0MI01088,"BENISHEK, DANIEL J",1.0,MI,REP,,1,H0MI01088,1.0,0.0,38761.0,0.327419807,0.51,38.14,1379310.6,Michigan,False,1343624.48,1340.0,2010.0,,73.8,0.06799,12.0,18.6,0.530001617,4.0
202,1357,H0MI02094,"HUIZENGA, WILLIAM P",2.0,MI,REP,,2,H0MI02094,1.0,0.0,44527.0,0.6236364320000001,0.51,25.4,684347.06,Michigan,False,633952.16,1357.0,2010.0,,73.23158,0.11249,9.0,21.1,0.612922173,4.0
203,1366,H0MI03126,"AMASH, JUSTIN",3.0,MI,REP,,3,H0MI03126,1.0,0.0,47614.0,0.611058474,0.51,40.35,1103513.44,Michigan,False,1093007.4,1366.0,2010.0,,72.12381,0.15728,38.0,27.8,,1.0
204,1378,H0MI10071,"CAMP, DAVID LEE",4.0,MI,REP,,4,H0MI10071,1.0,0.0,41496.0,0.6194096379999999,0.51,100.0,3051807.73,Michigan,False,2148414.58,1378.0,2010.0,,71.1,0.07007000000000001,4.0,21.2,,4.0
205,1383,H6MI07108,"KILDEE, DALE",5.0,MI,DEM,,5,H6MI07108,1.0,1.0,38495.0,0.703598218,0.51,78.43,622561.45,Michigan,True,1207957.97,1383.0,2010.0,,71.6,0.2329,148.0,17.6,,4.0
206,1394,H6MI04113,"UPTON, FREDERICK STEPHEN",6.0,MI,REP,,6,H6MI04113,1.0,1.0,42521.0,0.58864181,0.51,57.12,2014320.67,Michigan,False,2083790.2,1394.0,2010.0,,70.2,0.14975,135.0,24.0,0.456576305,4.0
207,1403,H4MI07103,"WALBERG, TIMOTHY L.",7.0,MI,REP,,7,H4MI07103,1.0,0.0,46606.0,0.464745599,0.51,57.47,1678049.16,Michigan,False,1647378.98,1403.0,2010.0,,72.2,0.10948,21.0,22.3,0.47808619399999996,4.0
