,Cand_Name,Cand_Office_St,Cand_Office_Dist,Cand_Party_Affiliation,Year,recent_presidential_vote,percent_bachelor_or_above,gov_party,Party_Previous_Vote_Share,Incumbent,minority_percentage,Gender,Presidential_Approval_Rating,Same_Party_As_President,seat_transition,Median_Income,name_commonness,Primary.Vote.Percent,labor_force,Raised,Spent,STATE,D,FEC ID#,Cand_Id,GE WINNER INDICATOR
120,"FLOWERS, CHRISTOPHER JOHN",AZ,7.0,REP,2012,0.46312219600000004,13.1,REP,0.0,0,0.31171,1.0,0.42,False,4.0,32259.0,2,,80.4,0.0,0.0,,,,,
121,"PASTOR, ED L",AZ,7.0,DEM,2012,0.46312219600000004,13.1,REP,0.502280953,1,0.31171,1.0,0.42,True,4.0,32259.0,40,79.03,80.4,1025610.58,1103157.38,Arizona,07,H2AZ02055,H2AZ02055,W
122,"PENALOSA, JOSE",AZ,7.0,IND,2012,0.46312219600000004,13.1,REP,0.0,0,0.31171,1.0,0.42,False,4.0,32259.0,48,,80.4,,,,,,,
123,"SCILEPPI, CHRISTOPHER LEGRANDE",AZ,7.0,REP,2012,0.46312219600000004,13.1,REP,0.0,0,0.31171,1.0,0.42,False,4.0,32259.0,2,,80.4,0.0,0.0,,,,,
124,"DOLGOS, STEPHEN",AZ,8.0,OTH,2012,0.502409117,27.4,REP,0.0,0,0.14484,1.0,0.42,False,,55670.0,33,100.00,80,,,Arizona,08,H2AZ08151,H2AZ08151,
125,"FRANKS, TRENT",AZ,8.0,REP,2012,0.502409117,27.4,REP,0.47297040000000007,1,0.14484,1.0,0.42,False,,55670.0,500,83.17,80,376998.03,354105.03,Arizona,08,H4AZ04024,H4AZ04024,W
126,"HACK, HELMUTH",AZ,8.0,REP,2012,0.502409117,27.4,REP,0.47297040000000007,0,0.14484,1.0,0.42,False,,55670.0,500,0.03,80,376998.03,354105.03,Arizona,08,H2AZ08136,H2AZ08136,
127,"HANSEN, ADAM",AZ,8.0,REP,2012,0.502409117,27.4,REP,0.47297040000000007,0,0.14484,1.0,0.42,False,,55670.0,36,,80,376998.03,354105.03,,,,,
128,"LERVOLD, JOHN DAVID",AZ,8.0,REP,2012,0.502409117,27.4,REP,0.47297040000000007,0,0.14484,1.0,0.42,False,,55670.0,6,,80,376998.03,354105.03,,,,,
129,"MANOLAKIS, CHARLIE",AZ,8.0,GRE,2012,0.502409117,27.4,REP,0.0,0,0.14484,1.0,0.42,False,,55670.0,23,0.01,80,,,Arizona,02,H2AZ08128,H2AZ08128,
130,"PASSALACQUA, TONY",AZ,8.0,REP,2012,0.502409117,27.4,REP,0.47297040000000007,0,0.14484,1.0,0.42,False,,55670.0,80,16.81,80,376998.03,354105.03,Arizona,08,H2AZ08144,H2AZ08144,
131,"SCHARER, GENE PAUL",AZ,8.0,DEM,2012,0.502409117,27.4,REP,0.487625979,0,0.14484,1.0,0.42,True,,55670.0,500,100.00,80,8937.0,8848.0,Arizona,08,H0AZ03248,H0AZ03248,
132,"SITTON, DAVE",AZ,8.0,REP,2012,0.502409117,27.4,REP,0.47297040000000007,0,0.14484,1.0,0.42,False,,55670.0,4,,80,376998.03,354105.03,,,,,
133,"BOROWSKY, LISA",AZ,9.0,REP,2012,,34.9,REP,0.0,0,0.23103,0.0,0.42,False,,48737.0,6,6.59,81.3,1196196.62,1170856.83,Arizona,09,H2AZ09100,H2AZ09100,
134,"BUSHMAN, DAVID ORVIL",AZ,9.0,REP,2012,,34.9,REP,0.0,0,0.23103,1.0,0.42,False,,48737.0,4,,81.3,1196196.62,1170856.83,,,,,
135,"CHERNY, ANDREI",AZ,9.0,DEM,2012,,34.9,REP,0.0,0,0.23103,1.0,0.42,True,,48737.0,500,29.25,81.3,2167384.11,2118460.84,Arizona,09,H2AZ09043,H2AZ09043,
136,"GAMMILL, POWELL",AZ,9.0,LIB,2012,,34.9,REP,0.0,0,0.23103,1.0,0.42,False,,48737.0,500,100.00,81.3,,,Arizona,09,H4AZ02119,H4AZ02119,
137,"GRANTHAM, TRAVIS W.",AZ,9.0,REP,2012,,34.9,REP,0.0,0,0.23103,1.0,0.42,False,,48737.0,54,18.44,81.3,1196196.62,1170856.83,Arizona,09,H2AZ06155,H2AZ06155,
138,"PARKER, VERNON",AZ,9.0,REP,2012,,34.9,REP,0.0,0,0.23103,1.0,0.42,False,,48737.0,500,22.46,81.3,1196196.62,1170856.83,Arizona,09,H0AZ03321,H0AZ03321,
139,"ROGERS, WENDY",AZ,9.0,REP,2012,,34.9,REP,0.0,0,0.23103,0.0,0.42,False,,48737.0,36,21.05,81.3,1196196.62,1170856.83,Arizona,09,H2AZ09035,H2AZ09035,
140,"SCHANDLBAUER, LEAH CAMPOS",AZ,9.0,REP,2012,,34.9,REP,0.0,0,0.23103,1.0,0.42,False,,48737.0,139,,81.3,1196196.62,1170856.83,Arizona,09,H2AZ09084,H2AZ09084,
141,"SCHAPIRA, DAVID",AZ,9.0,DEM,2012,,34.9,REP,0.0,0,0.23103,1.0,0.42,True,,48737.0,4,29.97,81.3,2167384.11,2118460.84,Arizona,09,H2AZ09027,H2AZ09027,
142,"SEPULVEDA, MARTIN C",AZ,9.0,REP,2012,,34.9,REP,0.0,0,0.23103,1.0,0.42,False,,48737.0,115,20.42,81.3,1196196.62,1170856.83,Arizona,09,H2AZ09050,H2AZ09050,
143,"SINEMA, KYRSTEN",AZ,9.0,DEM,2012,,34.9,REP,0.0,1,0.23103,0.0,0.42,True,,48737.0,500,40.78,81.3,2167384.11,2118460.84,Arizona,09,H2AZ09019,H2AZ09019,W
144,"STANLEY, DAN",AZ,9.0,REP,2012,,34.9,REP,0.0,0,0.23103,1.0,0.42,False,,48737.0,12,,81.3,1196196.62,1170856.83,,,,,
145,"THOMPSON, ROBERT JEFFREY",AZ,9.0,REP,2012,,34.9,REP,0.0,0,0.23103,1.0,0.42,False,,48737.0,7,6.75,81.3,1196196.62,1170856.83,Arizona,09,H2AZ09118,H2AZ09118,
146,"STAPLEY, DON",AZ,,UNK,2012,,,REP,0.0,0,,1.0,0.42,False,,,42,,81.3,,,,,,,
147,"MILLER, JEFFREY",CA,0.0,REP,2012,,,DEM,0.0,0,,1.0,0.52,False,4.0,,15,58.49,78.5,872995.42,775941.69,,,,,
148,"AANESTAD, SAMUEL",CA,1.0,REP,2012,0.704198421,22.0,DEM,0.310338801,0,0.12722,1.0,0.52,False,0.0,45198.0,64,14.38,76.3,872995.42,775941.69,California,01,H2CA01110,H2CA01110,
149,"ARROWSMITH, NATHAN L.",CA,1.0,DEM,2012,0.704198421,22.0,DEM,0.627928489,0,0.12722,1.0,0.52,True,0.0,45198.0,49,4.90,76.3,178730.04,178978.62,California,01,H4CA03054,H4CA03054,
150,"CHEADLE, GREGORY",CA,1.0,REP,2012,0.704198421,22.0,DEM,0.310338801,0,0.12722,1.0,0.52,False,0.0,45198.0,29,2.82,76.3,872995.42,775941.69,California,01,H2CA01136,H2CA01136,
151,"DACQUISTO, MICHAEL",CA,1.0,REP,2012,0.704198421,22.0,DEM,0.310338801,0,0.12722,1.0,0.52,False,0.0,45198.0,1,6.00,76.3,872995.42,775941.69,California,01,H2CA01128,H2CA01128,
152,"LAMALFA, DOUG",CA,1.0,REP,2012,0.704198421,22.0,DEM,0.310338801,0,0.12722,1.0,0.52,False,0.0,45198.0,50,,76.3,872995.42,775941.69,California,01,H2CA02142,H2CA02142,W
153,"OXLEY, GARY ALLEN",CA,1.0,NPA,2012,0.704198421,22.0,DEM,0.0,0,0.12722,1.0,0.52,False,0.0,45198.0,47,3.36,76.3,,,California,01,H2CA01151,H2CA01151,
154,"REED, JAMES E",CA,1.0,DEM,2012,0.704198421,22.0,DEM,0.627928489,0,0.12722,1.0,0.52,True,0.0,45198.0,5,24.75,76.3,178730.04,178978.62,California,01,H0CA02138,H0CA02138,
155,"STIGLICH, PETER VINCENT",CA,1.0,REP,2012,0.704198421,22.0,DEM,0.310338801,0,0.12722,1.0,0.52,False,0.0,45198.0,55,5.85,76.3,872995.42,775941.69,California,01,H0CA02120,H0CA02120,
156,"ADAMS, SUSAN L",CA,2.0,DEM,2012,0.491594728,38.0,DEM,0.428461606,0,0.19537000000000002,0.0,0.52,True,0.0,59954.0,27,8.23,77.08947,1449511.65,1262439.87,California,02,H2CA06275,H2CA06275,
157,"AKHLAGHI, BANAFSHEH",CA,2.0,DEM,2012,0.491594728,38.0,DEM,0.428461606,0,0.19537000000000002,0.0,0.52,True,0.0,59954.0,500,,77.08947,1449511.65,1262439.87,,,,,
158,"CAFFREY, ANDREW AUGUSTINE IV",CA,2.0,DEM,2012,0.491594728,38.0,DEM,0.428461606,0,0.19537000000000002,1.0,0.52,True,0.0,59954.0,28,1.02,77.08947,1449511.65,1262439.87,California,02,H2CA02118,H2CA02118,
159,"CLARKE, BROOKE J",CA,2.0,,2012,0.491594728,38.0,DEM,0.0,0,0.19537000000000002,0.0,0.52,False,0.0,59954.0,186,2.18,77.08947,,,California,02,H2CA02167,H2CA02167,
160,"COURTNEY, WILLIAM L",CA,2.0,DEM,2012,0.491594728,38.0,DEM,0.428461606,0,0.19537000000000002,1.0,0.52,True,0.0,59954.0,9,1.40,77.08947,1449511.65,1262439.87,California,02,H2CA02126,H2CA02126,
161,"FRITZLAN, LARRY",CA,2.0,DEM,2012,0.491594728,38.0,DEM,0.428461606,0,0.19537000000000002,1.0,0.52,True,0.0,59954.0,58,0.67,77.08947,1449511.65,1262439.87,California,02,H2CA02159,H2CA02159,
162,"HALLIWELL, MIKE",CA,2.0,REP,2012,0.491594728,38.0,DEM,0.571490347,0,0.19537000000000002,1.0,0.52,False,0.0,59954.0,1,5.87,77.08947,268634.36,268634.36,California,02,H6CA06193,H6CA06193,
163,"HUFFMAN, JARED",CA,2.0,DEM,2012,0.491594728,38.0,DEM,0.428461606,0,0.19537000000000002,1.0,0.52,True,0.0,59954.0,113,37.49,77.08947,1449511.65,1262439.87,California,02,H2CA06259,H2CA06259,W
164,"LAWSON, STACEY",CA,2.0,DEM,2012,0.491594728,38.0,DEM,0.428461606,0,0.19537000000000002,0.0,0.52,True,0.0,59954.0,47,9.94,77.08947,1449511.65,1262439.87,California,02,H2CA02100,H2CA02100,
165,"LEWALLEN, JOHN JULIUS",CA,2.0,IND,2012,0.491594728,38.0,DEM,0.0,0,0.19537000000000002,1.0,0.52,False,0.0,59954.0,6,1.46,77.08947,,,California,02,H2CA02175,H2CA02175,
166,"RENEE, TIFFANY",CA,2.0,DEM,2012,0.491594728,38.0,DEM,0.428461606,0,0.19537000000000002,0.0,0.52,True,0.0,59954.0,42,,77.08947,1449511.65,1262439.87,California,02,H2CA06283,H2CA06283,
167,"ROBERTS, DANIEL",CA,2.0,REP,2012,0.491594728,38.0,DEM,0.571490347,0,0.19537000000000002,1.0,0.52,False,0.0,59954.0,12,15.03,77.08947,268634.36,268634.36,,,,,
168,"SOLOMON, NORMAN",CA,2.0,DEM,2012,0.491594728,38.0,DEM,0.428461606,0,0.19537000000000002,1.0,0.52,True,0.0,59954.0,500,14.93,77.08947,1449511.65,1262439.87,California,02,H2CA06267,H2CA06267,
169,"CARLOS, JOSEPH ANTHONY",CA,3.0,REP,2012,0.595003484,23.6,DEM,0.500763539,0,0.34143,1.0,0.52,False,3.0,53106.0,11,4.79,77.13333,1237746.49,1219261.88,California,03,H2CA03108,H2CA03108,
170,"CORE, TIMOTHY JAMES",CA,3.0,REP,2012,0.595003484,23.6,DEM,0.500763539,0,0.34143,1.0,0.52,False,3.0,53106.0,21,,77.13333,1237746.49,1219261.88,,,,,
171,"DOLBOW VANN, KIMBERLY",CA,3.0,REP,2012,0.595003484,23.6,DEM,0.500763539,0,0.34143,0.0,0.52,False,3.0,53106.0,500,,77.13333,1237746.49,1219261.88,California,03,H2CA03090,H2CA03090,
172,"GARAMENDI, JOHN",CA,3.0,DEM,2012,0.595003484,23.6,DEM,0.43188846200000003,1,0.34143,1.0,0.52,True,3.0,53106.0,6,51.47,77.13333,2065819.12,2064921.97,California,03,H0CA10149,H0CA10149,W
173,"RAY, EUGENE",CA,3.0,REP,2012,0.595003484,23.6,DEM,0.500763539,0,0.34143,1.0,0.52,False,3.0,53106.0,161,2.11,77.13333,1237746.49,1219261.88,California,03,H0CA00090,H0CA00090,
174,"SCHAUPP, CHARLES",CA,3.0,REP,2012,0.595003484,23.6,DEM,0.500763539,0,0.34143,1.0,0.52,False,3.0,53106.0,23,,77.13333,1237746.49,1219261.88,,,,,
175,"TUBBS, RICHARD STEPHEN II",CA,3.0,REP,2012,0.595003484,23.6,DEM,0.500763539,0,0.34143,1.0,0.52,False,3.0,53106.0,16,15.48,77.13333,1237746.49,1219261.88,California,03,H0CA07103,H0CA07103,
176,"MCCLINTOCK, THOMAS",CA,4.0,REP,2012,0.534013145,30.4,DEM,0.612686496,1,0.14783,1.0,0.52,False,0.0,62035.0,20,64.79,77.4,1191742.7,1125498.34,California,04,H8CA04152,H8CA04152,W
177,"MOORE, WILLIAM E",CA,4.0,DEM,2012,0.534013145,30.4,DEM,0.314411184,0,0.14783,1.0,0.52,True,0.0,62035.0,9,,77.4,52406.58,51622.4,,,,,
178,"UPPAL, JACK",CA,4.0,DEM,2012,0.534013145,30.4,DEM,0.314411184,0,0.14783,1.0,0.52,True,0.0,62035.0,146,35.21,77.4,52406.58,51622.4,California,04,H2CA04114,H2CA04114,
179,"CILLEY, STEWART JOHN",CA,5.0,REP,2012,0.595243796,29.2,DEM,0.25275216100000003,0,0.3179,1.0,0.52,False,0.0,60693.0,500,11.11,77.1,14777.0,9829.06,California,05,H2CA05087,H2CA05087,
180,"LOFTIN, JOSEPH R",CA,5.0,REP,2012,0.595243796,29.2,DEM,0.25275216100000003,0,0.3179,1.0,0.52,False,0.0,60693.0,11,16.69,77.1,14777.0,9829.06,California,05,H2CA05095,H2CA05095,
181,"THOMPSON, MIKE MR.",CA,5.0,DEM,2012,0.595243796,29.2,DEM,0.7204918509999999,1,0.3179,1.0,0.52,True,0.0,60693.0,1,72.20,77.1,1811426.04,1617250.71,California,05,H8CA01109,H8CA01109,W
182,"MATSUI, DORIS",CA,6.0,DEM,2012,0.768707659,25.9,DEM,0.659447372,1,0.46521,0.0,0.52,True,3.0,45274.0,500,71.40,76.5,908449.38,858322.9,California,06,H6CA05195,H6CA05195,W
183,"MCCRAY, JOSEPH SR",CA,6.0,REP,2012,0.768707659,25.9,DEM,0.296229782,0,0.46521,1.0,0.52,False,3.0,45274.0,11,,76.5,28906.67,29001.48,California,06,H2CA06291,H2CA06291,
184,"SMITT, ERIK",CA,6.0,REP,2012,0.768707659,25.9,DEM,0.296229782,0,0.46521,1.0,0.52,False,3.0,45274.0,87,11.96,76.5,28906.67,29001.48,California,06,H0CA05073,H0CA05073,
185,"BERA, AMERISH",CA,7.0,DEM,2012,0.681004684,30.6,DEM,0.682543764,0,0.35352,1.0,0.52,True,0.0,61377.0,500,41.00,77,3632281.6,3531711.09,California,07,H0CA03078,H0CA03078,W
186,"LUNGREN, DANIEL E.",CA,7.0,REP,2012,0.681004684,30.6,DEM,0.317456236,1,0.35352,1.0,0.52,False,0.0,61377.0,12,52.73,77,2702536.36,2716574.2,California,07,H6CA34112,H6CA34112,
187,"TARAS, CURT",CA,7.0,NPA,2012,0.681004684,30.6,DEM,0.0,0,0.35352,1.0,0.52,False,0.0,61377.0,500,3.20,77,,,California,07,H2CA07117,H2CA07117,
188,"TUMA, DOUGLAS ARTHUR",CA,7.0,LIB,2012,0.681004684,30.6,DEM,0.0,0,0.35352,1.0,0.52,False,0.0,61377.0,50,3.07,77,,,California,07,H8CA05134,H8CA05134,
189,"ADAMS, ANTHONY T",CA,8.0,NPA,2012,0.861222145,16.0,DEM,0.0,0,0.27913000000000004,1.0,0.52,False,4.0,42250.0,22,8.23,77.2,,,California,08,H2CA08180,H2CA08180,
190,"ALBERTSEN, DENNIS L.",CA,8.0,REP,2012,0.861222145,16.0,DEM,0.151466466,0,0.27913000000000004,1.0,0.52,False,4.0,42250.0,59,0.93,77.2,118844.1,110127.67,California,08,H2CA08198,H2CA08198,
191,"CONAWAY, JACQUESE L",CA,8.0,DEM,2012,0.861222145,16.0,DEM,0.0,0,0.27913000000000004,0.0,0.52,True,4.0,42250.0,500,14.26,77.2,,,California,08,H8CA25058,H8CA25058,
192,"COOK, PAUL",CA,8.0,REP,2012,0.861222145,16.0,DEM,0.151466466,0,0.27913000000000004,1.0,0.52,False,4.0,42250.0,27,15.29,77.2,118844.1,110127.67,California,08,H2CA08164,H2CA08164,W
193,"CRAIG, GEORGE T MD",CA,8.0,REP,2012,0.861222145,16.0,DEM,0.151466466,0,0.27913000000000004,1.0,0.52,False,4.0,42250.0,53,1.68,77.2,118844.1,110127.67,California,08,H4CA40049,H4CA40049,
194,"IMUS, GREGG",CA,8.0,REP,2012,0.861222145,16.0,DEM,0.151466466,0,0.27913000000000004,1.0,0.52,False,4.0,42250.0,500,15.58,77.2,118844.1,110127.67,California,08,H2CA41116,H2CA41116,
195,"JENSEN, WILLIAM O'NEIL JR",CA,8.0,REP,2012,0.861222145,16.0,DEM,0.151466466,0,0.27913000000000004,1.0,0.52,False,4.0,42250.0,9,2.26,77.2,118844.1,110127.67,California,08,H2CA08172,H2CA08172,
196,"LIBERATORE, PHILIP LAURENCE",CA,8.0,REP,2012,0.861222145,16.0,DEM,0.151466466,0,0.27913000000000004,1.0,0.52,False,4.0,42250.0,90,15.00,77.2,118844.1,110127.67,California,08,H0CA42175,H0CA42175,
197,"MCEACHRON, RYAN",CA,8.0,REP,2012,0.861222145,16.0,DEM,0.151466466,0,0.27913000000000004,1.0,0.52,False,4.0,42250.0,25,3.89,77.2,118844.1,110127.67,California,08,H2CA08131,H2CA08131,
198,"MITZELFELT, BRAD",CA,8.0,REP,2012,0.861222145,16.0,DEM,0.151466466,0,0.27913000000000004,1.0,0.52,False,4.0,42250.0,123,10.75,77.2,118844.1,110127.67,,,,,
199,"NAPOLITANO, JOSEPH D.",CA,8.0,REP,2012,0.861222145,16.0,DEM,0.151466466,0,0.27913000000000004,1.0,0.52,False,4.0,42250.0,11,1.28,77.2,118844.1,110127.67,California,08,H2CA08206,H2CA08206,
200,"PINKERTON, JOHN R",CA,8.0,DEM,2012,0.861222145,16.0,DEM,0.0,0,0.27913000000000004,1.0,0.52,True,4.0,42250.0,6,9.70,77.2,,,California,08,H2CA00138,H2CA00138,
201,"VALLES, ANGELA",CA,8.0,REP,2012,0.861222145,16.0,DEM,0.151466466,0,0.27913000000000004,0.0,0.52,False,4.0,42250.0,7,6.02,77.2,118844.1,110127.67,California,08,H2CA08149,H2CA08149,
202,"GILL, RICKY",CA,9.0,REP,2012,0.800612436,18.8,DEM,0.10768619900000001,0,0.44165,1.0,0.52,False,0.0,52556.0,128,40.24,77.8,2977717.26,2947420.19,California,09,H2CA11135,H2CA11135,
203,"MCDONALD, JOHN",CA,9.0,REP,2012,0.800612436,18.8,DEM,0.10768619900000001,0,0.44165,1.0,0.52,False,0.0,52556.0,6,11.98,77.8,2977717.26,2947420.19,California,09,H2CA09105,H2CA09105,
204,"MCNERNEY, JERRY",CA,9.0,DEM,2012,0.800612436,18.8,DEM,0.842655954,1,0.44165,1.0,0.52,True,0.0,52556.0,63,47.78,77.8,2532626.42,2744513.95,California,09,H4CA11081,H4CA11081,W
205,"SILVA, ROBERT LEO II MA",CA,9.0,REP,2012,0.800612436,18.8,DEM,0.10768619900000001,0,0.44165,1.0,0.52,False,0.0,52556.0,7,,77.8,2977717.26,2947420.19,,,,,
206,"BARKLEY, MICHAEL JAMES",CA,10.0,DEM,2012,0.695085222,17.0,DEM,0.5884280129999999,0,0.26175,1.0,0.52,True,3.0,49879.0,1,5.41,77.44667,1758386.78,1754480.64,California,10,H2CA00096,H2CA00096,
207,"CONDIT, CHAD MATTHEW",CA,10.0,NNE,2012,0.695085222,17.0,DEM,0.0,0,0.26175,1.0,0.52,False,3.0,49879.0,30,15.04,77.44667,,,California,10,H2CA10152,H2CA10152,
208,"DENHAM, JEFF",CA,10.0,REP,2012,0.695085222,17.0,DEM,0.378570268,1,0.26175,1.0,0.52,False,3.0,49879.0,192,49.24,77.44667,2756588.82,2647697.84,California,10,H0CA19173,H0CA19173,W
209,"HERNANDEZ, JOSE M",CA,10.0,DEM,2012,0.695085222,17.0,DEM,0.5884280129999999,0,0.26175,1.0,0.52,True,3.0,49879.0,48,28.04,77.44667,1758386.78,1754480.64,California,10,H2CA10145,H2CA10145,
210,"MCCOMAK, TROY WAYNE",CA,10.0,NPA,2012,0.695085222,17.0,DEM,0.0,0,0.26175,1.0,0.52,False,3.0,49879.0,62,2.27,77.44667,,,California,10,H2CA10160,H2CA10160,
211,"FITZGERALD, JOHN",CA,11.0,DEM,2012,0.715546516,41.1,DEM,0.479665534,0,0.35396,1.0,0.52,True,0.0,70298.0,6,6.98,83.1,743547.15,885945.61,California,11,H0CA07111,H0CA07111,
212,"FULLER-KENDALL, VIRGINIA",CA,11.0,DEM,2012,0.715546516,41.1,DEM,0.479665534,0,0.35396,0.0,0.52,True,0.0,70298.0,159,,83.1,743547.15,885945.61,California,11,H8CA07031,H8CA07031,
213,"MILLER, GEORGE",CA,11.0,DEM,2012,0.715546516,41.1,DEM,0.479665534,1,0.35396,1.0,0.52,True,0.0,70298.0,53,58.49,83.1,743547.15,885945.61,California,11,H6CA07043,H6CA07043,W
214,"SUDDUTH, CHERYL",CA,11.0,DEM,2012,0.715546516,41.1,DEM,0.479665534,0,0.35396,0.0,0.52,True,0.0,70298.0,79,3.56,83.1,743547.15,885945.61,California,11,H2CA11168,H2CA11168,
215,"DENNIS, JOHN",CA,12.0,REP,2012,0.812385074,53.5,DEM,0.221090464,0,0.48162,1.0,0.52,False,0.0,72303.0,6,13.57,81.1,531463.04,480225.85,California,12,H0CA08069,H0CA08069,
216,"DIAZ, AMERICO ARTURO",CA,12.0,DEM,2012,0.812385074,53.5,DEM,0.7558286359999999,0,0.48162,1.0,0.52,True,0.0,72303.0,500,1.25,81.1,2300344.47,2001647.66,California,12,H2CA11176,H2CA11176,
217,"HERMANSON, BARRY",CA,12.0,GRE,2012,0.812385074,53.5,DEM,0.0,0,0.48162,1.0,0.52,False,0.0,72303.0,154,5.36,81.1,,,California,12,H4CA12089,H4CA12089,
218,"KHANNA, ROHIT",CA,12.0,DEM,2012,0.812385074,53.5,DEM,0.7558286359999999,0,0.48162,1.0,0.52,True,0.0,72303.0,500,,81.1,2300344.47,2001647.66,,,,,
219,"PELOSI, NANCY",CA,12.0,DEM,2012,0.812385074,53.5,DEM,0.7558286359999999,1,0.48162,0.0,0.52,True,0.0,72303.0,78,74.88,81.1,2300344.47,2001647.66,California,12,H8CA05035,H8CA05035,W
220,"PETERSON, DAVID",CA,12.0,DEM,2012,0.812385074,53.5,DEM,0.7558286359999999,0,0.48162,1.0,0.52,True,0.0,72303.0,4,3.14,81.1,2300344.47,2001647.66,California,12,H0CA10172,H0CA10172,
221,"SHIELDS, SUMMER J",CA,12.0,DEM,2012,0.812385074,53.5,DEM,0.7558286359999999,0,0.48162,0.0,0.52,True,0.0,72303.0,500,1.80,81.1,2300344.47,2001647.66,California,12,H0CA08077,H0CA08077,
222,"JELINCIC, JUSTIN",CA,13.0,DEM,2012,0.800612436,44.1,DEM,0.719548845,0,0.53904,1.0,0.52,True,4.0,56285.0,38,5.04,80.21579,1167291.69,1148467.65,California,13,H0CA13093,H0CA13093,
223,"LEE, BARBARA",CA,13.0,DEM,2012,0.800612436,44.1,DEM,0.719548845,1,0.53904,0.0,0.52,True,4.0,56285.0,76,83.11,80.21579,1167291.69,1148467.65,California,13,H8CA09060,H8CA09060,W
224,"SINGLETON, MARILYN M",CA,13.0,UNK,2012,0.800612436,44.1,DEM,0.0,0,0.53904,0.0,0.52,False,4.0,56285.0,500,11.85,80.21579,,,California,13,H2CA13099,H2CA13099,
225,"BACIGALUPI, DEBBIE",CA,14.0,REP,2012,0.728845445,41.3,DEM,0.278326305,0,0.50164,0.0,0.52,False,3.0,77880.0,61,21.42,78.74286,32716.61,32716.61,California,14,H2CA14139,H2CA14139,
226,"MOLONEY, MICHAEL J.",CA,14.0,DEM,2012,0.728845445,41.3,DEM,0.6909018640000001,0,0.50164,1.0,0.52,True,3.0,77880.0,1,4.24,78.74286,969474.1,885671.51,California,14,H8CA12148,H8CA12148,
227,"SPEIER, JACKIE",CA,14.0,DEM,2012,0.728845445,41.3,DEM,0.6909018640000001,1,0.50164,0.0,0.52,True,3.0,77880.0,500,74.34,78.74286,969474.1,885671.51,California,14,H8CA12171,H8CA12171,W
228,"CORBETT, ELLEN",CA,15.0,DEM,2012,0.7088871720000001,39.1,DEM,0.6759746,0,0.50056,0.0,0.52,True,0.0,88797.0,500,,78.3,826186.24,799576.22,,,,,
229,"PAREJA, CHRISTOPHER JAMES",CA,15.0,UNK,2012,0.7088871720000001,39.1,DEM,0.0,0,0.50056,1.0,0.52,False,0.0,88797.0,2,21.72,78.3,,,California,15,H0CA13119,H0CA13119,
230,"SIMITIAN, S JOSEPH",CA,15.0,DEM,2012,0.7088871720000001,39.1,DEM,0.6759746,0,0.50056,1.0,0.52,True,0.0,88797.0,500,,78.3,826186.24,799576.22,,,,,
231,"STARK, FORTNEY HILLMAN JR",CA,15.0,DEM,2012,0.7088871720000001,39.1,DEM,0.6759746,1,0.50056,1.0,0.52,True,0.0,88797.0,500,42.09,78.3,826186.24,799576.22,California,15,H6CA09023,H6CA09023,
232,"SWALWELL, ERIC MICHAEL",CA,15.0,DEM,2012,0.7088871720000001,39.1,DEM,0.6759746,0,0.50056,1.0,0.52,True,0.0,88797.0,14,36.19,78.3,826186.24,799576.22,California,15,H2CA15094,H2CA15094,W
233,"COSTA, JIM",CA,16.0,DEM,2012,0.7088871720000001,11.5,DEM,0.678215792,0,0.46226000000000006,1.0,0.52,True,4.0,35828.0,5,42.67,76.3,1483125.53,1274918.69,California,16,H4CA20082,H4CA20082,W
234,"GARCIA, MARK",CA,16.0,REP,2012,0.7088871720000001,11.5,DEM,0.0,0,0.46226000000000006,1.0,0.52,False,4.0,35828.0,18,10.99,76.3,511448.67,499863.98,California,16,H2CA16118,H2CA16118,
235,"GOODWIN, LORAINE",CA,16.0,DEM,2012,0.7088871720000001,11.5,DEM,0.678215792,0,0.46226000000000006,0.0,0.52,True,4.0,35828.0,500,9.60,76.3,1483125.53,1274918.69,California,16,H0CA19132,H0CA19132,
236,"TACHERRA, JOHNNY",CA,16.0,REP,2012,0.7088871720000001,11.5,DEM,0.0,0,0.46226000000000006,1.0,0.52,False,4.0,35828.0,88,11.40,76.3,511448.67,499863.98,California,16,H2CA16100,H2CA16100,
237,"WHELAN, BRIAN",CA,16.0,REP,2012,0.7088871720000001,11.5,DEM,0.0,0,0.46226000000000006,1.0,0.52,False,4.0,35828.0,8,25.33,76.3,511448.67,499863.98,California,16,H2CA16092,H2CA16092,
238,"HONDA, MIKE",CA,17.0,DEM,2012,0.741661681,50.4,DEM,0.666524456,1,0.66325,1.0,0.52,True,4.0,100652.0,1,66.70,77.1,900844.16,1028810.23,California,17,H0CA15148,H0CA15148,W
239,"LI, EVELYN",CA,17.0,REP,2012,0.741661681,50.4,DEM,0.298508468,0,0.66325,0.0,0.52,False,4.0,100652.0,500,27.58,77.1,57568.8,52278.1,California,17,H2CA17090,H2CA17090,
240,"RICHARDSON, CHARLES",CA,17.0,NPA,2012,0.741661681,50.4,DEM,0.0,0,0.66325,1.0,0.52,False,4.0,100652.0,23,5.72,77.1,,,California,17,H2CA17108,H2CA17108,
241,"BERRYHILL, MICHAEL CLARE SR",CA,18.0,REP,2012,0.5139456379999999,57.3,DEM,0.41515947,0,0.31774,0.0,0.52,False,3.0,100917.0,1,,77.2,0.0,0.0,,,,,
