,Cand_Name,Cand_Office_St,Cand_Office_Dist,Cand_Party_Affiliation,Year,recent_presidential_vote,percent_bachelor_or_above,gov_party,Party_Previous_Vote_Share,Incumbent,minority_percentage,Gender,Presidential_Approval_Rating,Same_Party_As_President,seat_transition,Median_Income,name_commonness,Primary.Vote.Percent,labor_force,Raised,Spent,STATE,D,FEC ID#,Cand_Id,GE WINNER INDICATOR
125,"LAMALFA, DOUG",CA,1.0,REP,2016,0.685783757,23.2,DEM,0.6103007779999999,1,0.12946,1.0,0.6,False,4.0,47488.0,50,,74.18667,791829.74,800422.24,California,01,H2CA02142,H2CA02142,W
126,"MONTES, JOSEPH",CA,1.0,REP,2016,0.685783757,23.2,DEM,0.6103007779999999,0,0.12946,1.0,0.6,False,4.0,47488.0,11,,74.18667,791829.74,800422.24,California,01,H6CA01186,H6CA01186,
127,"OXLEY, GARY ALLEN",CA,1.0,REP,2016,0.685783757,23.2,DEM,0.6103007779999999,0,0.12946,1.0,0.6,False,4.0,47488.0,47,,74.18667,791829.74,800422.24,California,01,H2CA01151,H2CA01151,
128,"PETERSON, DAVID",CA,1.0,DEM,2016,0.685783757,23.2,DEM,0.389699222,0,0.12946,1.0,0.6,True,4.0,47488.0,4,3.48,74.18667,133314.99,129722.57,California,01,H6CA01202,H6CA01202,
129,"REED, JAMES E",CA,1.0,DEM,2016,0.685783757,23.2,DEM,0.389699222,0,0.12946,1.0,0.6,True,4.0,47488.0,5,20.07,74.18667,133314.99,129722.57,California,01,H6CA01194,H6CA01194,
130,"WRIGHT, DOUGLAS A.",CA,1.0,REP,2016,0.685783757,23.2,DEM,0.6103007779999999,0,0.12946,1.0,0.6,False,4.0,47488.0,50,,74.18667,791829.74,800422.24,,,,,
131,"CAFFREY, ANDY",CA,2.0,DEM,2016,0.466282285,40.0,DEM,0.749912653,0,0.20327,1.0,0.6,True,0.0,66604.0,28,9.75,77.3,962597.42,746341.37,California,02,H6CA02226,H6CA02226,
132,"HUFFMAN, JARED",CA,2.0,DEM,2016,0.466282285,40.0,DEM,0.749912653,1,0.20327,1.0,0.6,True,0.0,66604.0,113,67.91,77.3,962597.42,746341.37,California,02,H2CA06259,H2CA06259,W
133,"MENSING, DALE KENNETH",CA,2.0,REP,2016,0.466282285,40.0,DEM,0.250087347,0,0.20327,1.0,0.6,False,0.0,66604.0,148,22.33,77.3,3264.0,2905.0,California,02,H4CA02098,H4CA02098,
134,"SCHRODE, ERIN AZARIA",CA,2.0,DEM,2016,0.466282285,40.0,DEM,0.749912653,0,0.20327,0.0,0.6,True,0.0,66604.0,39,,77.3,962597.42,746341.37,California,02,H6CA02234,H6CA02234,
135,"WOOKEY, MATTHEW ROBERT",CA,2.0,NPA,2016,0.466282285,40.0,DEM,0.0,0,0.20327,1.0,0.6,False,0.0,66604.0,10,,77.3,,,California,02,H6CA02242,H6CA02242,
136,"CLEEK, N EUGENE MD",CA,3.0,REP,2016,0.587944725,24.5,DEM,0.472753893,0,0.33471999999999996,1.0,0.6,False,0.0,61508.0,500,,76.3,382004.01,380024.03,California,03,H6CA03117,H6CA03117,
137,"DETERT, RYAN",CA,3.0,REP,2016,0.587944725,24.5,DEM,0.472753893,0,0.33471999999999996,1.0,0.6,False,0.0,61508.0,25,,76.3,382004.01,380024.03,California,03,H6CA03125,H6CA03125,
138,"GARAMENDI, JOHN",CA,3.0,DEM,2016,0.587944725,24.5,DEM,0.5272461070000001,1,0.33471999999999996,1.0,0.6,True,0.0,61508.0,6,53.48,76.3,1139600.36,873293.57,California,03,H0CA10149,H0CA10149,W
139,"DERLET, ROBERT WAYNE",CA,4.0,DEM,2016,0.507320632,32.2,DEM,0.0,0,0.15606,1.0,0.6,True,0.0,74074.0,7,,76.46842,105205.33,90563.98,California,04,H6CA04156,H6CA04156,
140,"MCCLINTOCK, THOMAS",CA,4.0,REP,2016,0.507320632,32.2,DEM,1.0,1,0.15606,1.0,0.6,False,0.0,74074.0,20,56.19,76.46842,1039359.0,981306.35,California,04,H8CA04152,H8CA04152,W
141,"WHITE, SEAN",CA,4.0,DEM,2016,0.507320632,32.2,DEM,0.0,0,0.15606,1.0,0.6,True,0.0,74074.0,39,,76.46842,105205.33,90563.98,California,04,H6CA04164,H6CA04164,
142,"PALSSON, NILS",CA,5.0,DEM,2016,0.583663145,30.4,DEM,0.757315306,0,0.37847,1.0,0.6,True,0.0,73006.0,500,,76.3,2036949.99,1995753.23,California,05,H6CA05344,H6CA05344,
143,"POLING, ALEX",CA,5.0,DEM,2016,0.583663145,30.4,DEM,0.757315306,0,0.37847,1.0,0.6,True,0.0,73006.0,176,,76.3,2036949.99,1995753.23,California,05,H6CA05351,H6CA05351,
144,"SANTAMARIA, CARLOS J",CA,5.0,REP,2016,0.583663145,30.4,DEM,0.0,0,0.37847,1.0,0.6,False,0.0,73006.0,76,,76.3,2700.0,2700.0,California,05,H6CA05336,H6CA05336,
145,"THOMPSON, MIKE MR.",CA,5.0,DEM,2016,0.583663145,30.4,DEM,0.757315306,1,0.37847,1.0,0.6,True,0.0,73006.0,1,80.44,76.3,2036949.99,1995753.23,California,05,H8CA01109,H8CA01109,W
146,"EVANS, ROBERT S",CA,6.0,REP,2016,0.7414923940000001,26.8,DEM,0.27310874,0,0.47646000000000005,1.0,0.6,False,0.0,51932.0,7,6.14,76.1,2905.0,2805.0,California,06,H6CA06227,H6CA06227,
147,"GALVAN, MARIO",CA,6.0,NNE,2016,0.7414923940000001,26.8,DEM,0.0,0,0.47646000000000005,1.0,0.6,False,0.0,51932.0,134,,76.1,,,California,06,H6CA06235,H6CA06235,
148,"JEFFERSON, DELMA JRMAR",CA,6.0,DEM,2016,0.7414923940000001,26.8,DEM,0.72689126,0,0.47646000000000005,0.0,0.6,True,0.0,51932.0,500,,76.1,1103090.61,1003350.91,California,06,H6CA06219,H6CA06219,
149,"MATSUI, DORIS",CA,6.0,DEM,2016,0.7414923940000001,26.8,DEM,0.72689126,1,0.47646000000000005,0.0,0.6,True,0.0,51932.0,500,73.60,76.1,1103090.61,1003350.91,California,06,H6CA05195,H6CA05195,W
150,"SERETSKIY, YURIY",CA,6.0,NON,2016,0.7414923940000001,26.8,DEM,0.0,0,0.47646000000000005,1.0,0.6,False,0.0,51932.0,500,,76.1,,,California,06,H6CA28163,H6CA28163,
151,"BERA, AMERISH",CA,7.0,DEM,2016,0.664042241,32.6,DEM,0.503962699,1,0.36912,1.0,0.6,True,0.0,68735.0,500,46.72,76.7,4078146.09,4097741.47,California,07,H0CA03078,H0CA03078,W
152,"JONES, SCOTT",CA,7.0,REP,2016,0.664042241,32.6,DEM,0.49603730100000004,0,0.36912,1.0,0.6,False,0.0,68735.0,17,,76.7,1354519.1,1347197.98,California,07,H6CA07126,H6CA07126,
153,"COOK, PAUL",CA,8.0,REP,2016,0.862632886,16.0,DEM,0.6764685340000001,1,0.24169000000000002,1.0,0.6,False,0.0,49194.0,27,58.10,75.5,935282.52,900290.89,California,08,H2CA08164,H2CA08164,W
154,"DONNELLY, TIM",CA,8.0,REP,2016,0.862632886,16.0,DEM,0.6764685340000001,0,0.24169000000000002,1.0,0.6,False,0.0,49194.0,21,,75.5,935282.52,900290.89,California,08,H6CA08207,H6CA08207,
155,DR RITA RAMIREZ,CA,8.0,DEM,2016,0.862632886,16.0,DEM,0.323531466,0,0.24169000000000002,1.0,0.6,True,0.0,49194.0,500,,75.5,35743.12,31604.31,California,08,H8CA41139,H8CA41139,
156,"LAPLANTE, ROGER ALAN",CA,8.0,DEM,2016,0.862632886,16.0,DEM,0.323531466,0,0.24169000000000002,1.0,0.6,True,0.0,49194.0,92,,75.5,35743.12,31604.31,California,08,H6CA08199,H6CA08199,
157,"PINKERTON, JOHN",CA,8.0,DEM,2016,0.862632886,16.0,DEM,0.323531466,0,0.24169000000000002,1.0,0.6,True,0.0,49194.0,6,,75.5,35743.12,31604.31,California,08,H6CA08215,H6CA08215,
158,"AMADOR, ANTONIO C",CA,9.0,REP,2016,0.807658627,19.7,DEM,0.476296162,0,0.45338999999999996,1.0,0.6,False,0.0,61454.0,83,26.34,75.9,61366.84,63038.68,California,09,H0CA11337,H0CA11337,
159,"APPLEBY, ALEXANDER E",CA,9.0,LIB,2016,0.807658627,19.7,DEM,0.0,0,0.45338999999999996,1.0,0.6,False,0.0,61454.0,106,,75.9,,,California,09,H6CA09106,H6CA09106,
160,"MCNERNEY, JERRY",CA,9.0,DEM,2016,0.807658627,19.7,DEM,0.523703838,1,0.45338999999999996,1.0,0.6,True,0.0,61454.0,63,49.38,75.9,1214702.75,1151239.6,California,09,H4CA11081,H4CA11081,W
161,"NANCE, KATHRYN D",CA,9.0,REP,2016,0.807658627,19.7,DEM,0.476296162,0,0.45338999999999996,0.0,0.6,False,0.0,61454.0,92,,75.9,61366.84,63038.68,California,09,H6CA09098,H6CA09098,
162,"SILVA, ROBERT LEO II MA",CA,9.0,REP,2016,0.807658627,19.7,DEM,0.476296162,0,0.45338999999999996,1.0,0.6,False,0.0,61454.0,7,,75.9,61366.84,63038.68,,,,,
163,"BARKLEY, MICHAEL JAMES",CA,10.0,DEM,2016,0.697936769,17.2,DEM,0.438510799,0,0.28456,1.0,0.6,True,0.0,60235.0,1,14.66,77.2,1604511.84,1551905.26,California,10,H2CA00096,H2CA00096,
164,"DENHAM, JEFF",CA,10.0,REP,2016,0.697936769,17.2,DEM,0.561489201,1,0.28456,1.0,0.6,False,0.0,60235.0,192,58.94,77.2,3336739.51,4174467.47,California,10,H0CA19173,H0CA19173,W
165,"EGGMAN, MICHAEL RAY",CA,10.0,DEM,2016,0.697936769,17.2,DEM,0.438510799,0,0.28456,1.0,0.6,True,0.0,60235.0,1,26.39,77.2,1604511.84,1551905.26,California,10,H4CA10075,H4CA10075,
166,"HODGES, ROBERT L",CA,10.0,REP,2016,0.697936769,17.2,DEM,0.561489201,0,0.28456,1.0,0.6,False,0.0,60235.0,7,,77.2,3336739.51,4174467.47,California,10,H6CA10146,H6CA10146,
167,"DESAULNIER, MARK",CA,11.0,DEM,2016,0.7222680370000001,42.6,DEM,0.672739348,1,0.38599,1.0,0.6,True,0.0,86000.0,18,58.80,77.6,625213.01,421538.99,California,11,H0CA10073,H0CA10073,W
168,"PETERSEN, ROGER",CA,11.0,REP,2016,0.7222680370000001,42.6,DEM,0.327260652,0,0.38599,1.0,0.6,False,0.0,86000.0,92,,77.6,8046.88,7046.88,California,11,H6CA11169,H6CA11169,
169,"HERMANSON, BARRY",CA,12.0,GRE,2016,0.809000156,56.3,DEM,0.0,0,0.51169,1.0,0.6,False,0.0,105918.0,154,5.68,77.12667,,,California,12,H4CA12089,H4CA12089,
170,"MILLER, ROBERT",CA,12.0,REP,2016,0.809000156,56.3,DEM,0.0,0,0.51169,1.0,0.6,False,0.0,105918.0,7,11.97,77.12667,10815.38,10815.38,California,12,H6CA12183,H6CA12183,
171,"PELOSI, NANCY",CA,12.0,DEM,2016,0.809000156,56.3,DEM,0.832537553,1,0.51169,0.0,0.6,True,0.0,105918.0,78,73.61,77.12667,4318118.79,3478460.87,California,12,H8CA05035,H8CA05035,W
172,"PICUS, PRESTON",CA,12.0,IND,2016,0.809000156,56.3,DEM,0.0,0,0.51169,1.0,0.6,False,0.0,105918.0,500,,77.12667,,,California,12,H6CA12175,H6CA12175,
173,"CARO, SUZANNE M",CA,13.0,REP,2016,0.807658627,46.1,DEM,0.115212334,0,0.58187,0.0,0.6,False,4.0,73601.0,107,,67.9,4521.0,4521.0,California,13,H6CA13140,H6CA13140,
174,"LEE, BARBARA",CA,13.0,DEM,2016,0.807658627,46.1,DEM,0.8847876659999999,1,0.58187,0.0,0.6,True,4.0,73601.0,76,10.06,67.9,1316687.51,1362246.15,California,13,H8CA09060,H8CA09060,W
175,"CARDENAS, ANGEL",CA,14.0,REP,2016,0.725889552,44.7,DEM,0.233040108,0,0.55569,1.0,0.6,False,0.0,103850.0,170,62.85,67.1,,,California,14,H6CA14114,H6CA14114,
176,"SPEIER, JACKIE",CA,14.0,DEM,2016,0.725889552,44.7,DEM,0.766959892,1,0.55569,0.0,0.6,True,0.0,103850.0,500,77.42,67.1,874153.58,608503.47,California,14,H8CA12171,H8CA12171,W
177,"SWALWELL, ERIC MICHAEL",CA,15.0,DEM,2016,0.71569854,42.4,DEM,0.698053266,1,0.53123,1.0,0.6,True,4.0,106291.0,14,49.07,68.45263,1935516.5,1318898.31,California,15,H2CA15094,H2CA15094,W
178,"TURNER, DANNY REID",CA,15.0,REP,2016,0.71569854,42.4,DEM,0.301946734,0,0.53123,1.0,0.6,False,4.0,106291.0,95,,68.45263,632.75,632.75,California,15,H6CA15152,H6CA15152,
179,"COSTA, JIM MR.",CA,16.0,DEM,2016,0.71569854,12.0,DEM,0.507311993,1,0.42001000000000005,1.0,0.6,True,3.0,40207.0,5,44.29,69.49524,1749100.54,1750431.91,California,16,H4CA20082,H4CA20082,W
180,"ROGERS, DAVID BRYAN",CA,16.0,REP,2016,0.71569854,12.0,DEM,0.49268800700000004,0,0.42001000000000005,1.0,0.6,False,3.0,40207.0,4,22.18,69.49524,526119.75,527632.92,California,16,H6CA16135,H6CA16135,
181,"TACHERRA, JOHNNY",CA,16.0,REP,2016,0.71569854,12.0,DEM,0.49268800700000004,0,0.42001000000000005,1.0,0.6,False,3.0,40207.0,88,21.71,69.49524,526119.75,527632.92,California,16,H2CA16100,H2CA16100,
182,"COHEN, RONALD H",CA,17.0,REP,2016,0.7155610290000001,54.9,DEM,0.0,0,0.7128399999999999,1.0,0.6,False,4.0,121150.0,43,,70.5,,,California,17,H6CA17141,H6CA17141,
183,"HONDA, MIKE",CA,17.0,DEM,2016,0.7155610290000001,54.9,DEM,1.0,1,0.7128399999999999,1.0,0.6,True,4.0,121150.0,1,48.18,70.5,3707272.31,3653849.82,California,17,H0CA15148,H0CA15148,
184,"KHANNA, ROHIT",CA,17.0,DEM,2016,0.7155610290000001,54.9,DEM,1.0,0,0.7128399999999999,1.0,0.6,True,4.0,121150.0,500,28.05,70.5,3707272.31,3653849.82,California,17,H4CA12055,H4CA12055,W
185,"KUO, PETER",CA,17.0,REP,2016,0.7155610290000001,54.9,DEM,0.0,0,0.7128399999999999,1.0,0.6,False,4.0,121150.0,55,,70.5,,,California,17,H6CA17158,H6CA17158,
186,"OLIVERIO, PIERLUIGI",CA,17.0,DEM,2016,0.7155610290000001,54.9,DEM,1.0,0,0.7128399999999999,1.0,0.6,True,4.0,121150.0,500,,70.5,3707272.31,3653849.82,California,17,H6CA17166,H6CA17166,
187,"WATSON, KENNITA",CA,17.0,LIB,2016,0.7155610290000001,54.9,DEM,0.0,0,0.7128399999999999,0.0,0.6,False,4.0,121150.0,500,,70.5,,,California,17,H6CA17174,H6CA17174,
188,"ESHOO, ANNA G.",CA,18.0,DEM,2016,0.505021747,60.5,DEM,0.677543206,1,0.38082,0.0,0.6,True,0.0,125790.0,87,67.61,70.1,1370036.55,1310790.45,California,18,H8CA12098,H8CA12098,W
189,"FOX, RICHARD B",CA,18.0,REP,2016,0.505021747,60.5,DEM,0.322456794,0,0.38082,1.0,0.6,False,0.0,125790.0,16,22.55,70.1,19218.18,19118.51,California,18,H4CA18094,H4CA18094,
190,"HARLOW, BOB",CA,18.0,DEM,2016,0.505021747,60.5,DEM,0.677543206,0,0.38082,1.0,0.6,True,0.0,125790.0,7,,70.1,1370036.55,1310790.45,California,18,H6CA18115,H6CA18115,
191,"LANCASTER, GORDON K CA",CA,19.0,REP,2016,0.47937681,33.5,DEM,0.0,0,0.57096,0.0,0.6,False,0.0,93139.0,500,,70,5500.0,5500.0,California,19,H6CA19121,H6CA19121,
192,"LOFGREN, ZOE",CA,19.0,DEM,2016,0.47937681,33.5,DEM,1.0,1,0.57096,0.0,0.6,True,0.0,93139.0,500,76.03,70,1371445.35,1147636.59,California,19,H4CA16049,H4CA16049,W
193,"BRUNER, MATTHEW",CA,20.0,IND,2016,0.438904477,27.1,DEM,0.0,0,0.36579,1.0,0.6,False,0.0,67419.0,10,,70.8,,,,,,,
194,"DIGBY, JACK",CA,20.0,NPA,2016,0.438904477,27.1,DEM,0.0,0,0.36579,1.0,0.6,False,0.0,67419.0,146,,70.8,,,California,20,H6CA20186,H6CA20186,
195,"HONEGGER, BARBARA",CA,20.0,NPA,2016,0.438904477,27.1,DEM,0.0,0,0.36579,0.0,0.6,False,0.0,67419.0,76,,70.8,,,California,20,H6CA20194,H6CA20194,
196,"LUCIUS, CASEY",CA,20.0,REP,2016,0.438904477,27.1,DEM,0.0,0,0.36579,1.0,0.6,False,0.0,67419.0,142,,70.8,420258.79,418318.24,California,20,H6CA20145,H6CA20145,
197,"PANETTA, JAMES VARNI",CA,20.0,DEM,2016,0.438904477,27.1,DEM,0.751779587,0,0.36579,1.0,0.6,True,0.0,67419.0,5,,70.8,1410117.59,1048772.85,California,20,H6CA20152,H6CA20152,W
198,"WILLIAMS, JOE",CA,20.0,PAF,2016,0.438904477,27.1,DEM,0.0,0,0.36579,1.0,0.6,False,0.0,67419.0,107,,70.8,,,California,20,H6CA20178,H6CA20178,
199,"HUERTA, EMILIO JESUS MR.",CA,21.0,DEM,2016,0.463209894,8.1,DEM,0.42165866700000004,0,0.30056,1.0,0.6,True,4.0,41174.0,500,,71.5,767754.93,648917.88,California,21,H6CA21218,H6CA21218,
200,"PARRA, DANIEL",CA,21.0,DEM,2016,0.463209894,8.1,DEM,0.42165866700000004,0,0.30056,1.0,0.6,True,4.0,41174.0,12,,71.5,767754.93,648917.88,California,21,H6CA21192,H6CA21192,
201,"PEREZ, CONNIE",CA,21.0,DEM,2016,0.463209894,8.1,DEM,0.42165866700000004,0,0.30056,0.0,0.6,True,4.0,41174.0,160,,71.5,767754.93,648917.88,,,,,
202,"RUBIO, MICHAEL",CA,21.0,DEM,2016,0.463209894,8.1,DEM,0.42165866700000004,0,0.30056,1.0,0.6,True,4.0,41174.0,1,,71.5,767754.93,648917.88,,,,,
203,"SPEARS, LINDA MARIMARIE AKA 'WHITEFEAT",CA,21.0,IND,2016,0.463209894,8.1,DEM,0.0,0,0.30056,1.0,0.6,False,4.0,41174.0,68,,71.5,,,,,,,
204,"VALADAO, DAVID",CA,21.0,REP,2016,0.463209894,8.1,DEM,0.578341333,1,0.30056,1.0,0.6,False,4.0,41174.0,4,62.98,71.5,2768473.76,2806588.4,California,21,H2CA20094,H2CA20094,W
205,"ANDRES, TERESITA AYA",CA,22.0,UNK,2016,0.6770584909999999,24.0,DEM,0.0,0,0.26336,0.0,0.6,False,0.0,56524.0,500,,71.4,,,California,22,H6CA22166,H6CA22166,
206,"CAMPOS, LOUIE J",CA,22.0,DEM,2016,0.6770584909999999,24.0,DEM,0.279649323,0,0.26336,1.0,0.6,True,0.0,56524.0,500,42.47,71.4,0.0,0.0,California,22,H6CA22182,H6CA22182,
207,"NUNES, DEVIN G",CA,22.0,REP,2016,0.6770584909999999,24.0,DEM,0.720350677,1,0.26336,1.0,0.6,False,0.0,56524.0,500,67.90,71.4,2459234.88,1368307.87,California,22,H8CA20059,H8CA20059,W
208,"SANTIAGO, ALBERTO ZUNIGA",CA,22.0,IND,2016,0.6770584909999999,24.0,DEM,0.0,0,0.26336,1.0,0.6,False,0.0,56524.0,500,,71.4,,,,,,,
209,"MCCARTHY, KEVIN",CA,23.0,REP,2016,0.539011256,19.6,DEM,0.748394172,1,0.29778000000000004,1.0,0.6,False,4.0,54437.0,13,99.09,71.25333,7735576.72,8072390.62,California,23,H6CA22125,H6CA22125,W
210,"METTLER, KEN",CA,23.0,REP,2016,0.539011256,19.6,DEM,0.748394172,0,0.29778000000000004,1.0,0.6,False,4.0,54437.0,31,,71.25333,7735576.72,8072390.62,California,23,H6CA23222,H6CA23222,
211,"MORRIS, GERALD A",CA,23.0,REP,2016,0.539011256,19.6,DEM,0.748394172,0,0.29778000000000004,1.0,0.6,False,4.0,54437.0,104,,71.25333,7735576.72,8072390.62,California,23,H6CA23214,H6CA23214,
212,"REED, WENDY",CA,23.0,DEM,2016,0.539011256,19.6,DEM,0.25160582800000003,0,0.29778000000000004,0.0,0.6,True,4.0,54437.0,36,20.07,71.25333,35288.51,35288.51,California,23,H6CA23206,H6CA23206,
213,"ACHADJIAN, KHATCHIK",CA,24.0,REP,2016,0.548571457,33.0,DEM,0.480728795,0,0.20405,1.0,0.6,False,0.0,68929.0,500,,72.1,2317606.24,2260349.51,California,24,H6CA24295,H6CA24295,
214,"CARBAJAL, SALUD",CA,24.0,DEM,2016,0.548571457,33.0,DEM,0.519271205,0,0.20405,0.0,0.6,True,0.0,68929.0,500,,72.1,3094060.37,3041768.51,California,24,H6CA24303,H6CA24303,W
215,"FAREED, JUSTIN",CA,24.0,REP,2016,0.548571457,33.0,DEM,0.480728795,0,0.20405,1.0,0.6,False,0.0,68929.0,38,15.34,72.1,2317606.24,2260349.51,California,24,H4CA24142,H4CA24142,
216,"ISAKSON, STEVE WESLEY PHD",CA,24.0,NNE,2016,0.548571457,33.0,DEM,0.0,0,0.20405,1.0,0.6,False,0.0,68929.0,159,0.94,72.1,,,California,24,H4CA24183,H4CA24183,
217,"KOKKONEN, MATT",CA,24.0,REP,2016,0.548571457,33.0,DEM,0.480728795,0,0.20405,1.0,0.6,False,0.0,68929.0,500,,72.1,2317606.24,2260349.51,California,24,H6CA24329,H6CA24329,
218,"LUCAS, BENJAMIN",CA,24.0,DEM,2016,0.548571457,33.0,DEM,0.519271205,0,0.20405,1.0,0.6,True,0.0,68929.0,44,,72.1,3094060.37,3041768.51,California,24,H6CA20202,H6CA20202,
219,"OSHINS, JEFF",CA,24.0,DEM,2016,0.548571457,33.0,DEM,0.519271205,0,0.20405,1.0,0.6,True,0.0,68929.0,192,,72.1,3094060.37,3041768.51,,,,,
220,"OSTRANDER, WILLIAM",CA,24.0,DEM,2016,0.548571457,33.0,DEM,0.519271205,0,0.20405,1.0,0.6,True,0.0,68929.0,9,,72.1,3094060.37,3041768.51,California,24,H6CA24287,H6CA24287,
221,"SCHNEIDER, HELENE",CA,24.0,DEM,2016,0.548571457,33.0,DEM,0.519271205,0,0.20405,0.0,0.6,True,0.0,68929.0,500,,72.1,3094060.37,3041768.51,California,24,H6CA24311,H6CA24311,
222,"UEBERSAX, JOHN",CA,24.0,NPA,2016,0.548571457,33.0,DEM,0.0,0,0.20405,1.0,0.6,False,0.0,68929.0,6,,72.1,,,California,24,H0CA22086,H0CA22086,
223,"BOMBERGER, JEFFREY",CA,25.0,IND,2016,0.672419585,27.3,DEM,0.0,0,0.3551,1.0,0.6,False,0.0,75367.0,15,,71.5,,,California,25,H6CA25193,H6CA25193,
224,"CAFORIO, BRYAN",CA,25.0,DEM,2016,0.672419585,27.3,DEM,0.0,0,0.3551,1.0,0.6,True,0.0,75367.0,46,,71.5,1675080.03,1672102.43,California,25,H6CA25177,H6CA25177,
225,"GAMBLE , VENICE JAYMES II",CA,25.0,DEM,2016,0.672419585,27.3,DEM,0.0,0,0.3551,1.0,0.6,True,0.0,75367.0,500,,71.5,1675080.03,1672102.43,,,,,
226,"GUTZEIT, MARIA",CA,25.0,DEM,2016,0.672419585,27.3,DEM,0.0,0,0.3551,0.0,0.6,True,0.0,75367.0,35,,71.5,1675080.03,1672102.43,,,,,
227,"KNIGHT, STEVE",CA,25.0,REP,2016,0.672419585,27.3,DEM,1.0,1,0.3551,1.0,0.6,False,0.0,75367.0,159,28.40,71.5,1707534.51,1674967.78,California,25,H4CA25123,H4CA25123,W
228,"MOFFATT, JEFFREY",CA,25.0,REP,2016,0.672419585,27.3,DEM,1.0,0,0.3551,1.0,0.6,False,0.0,75367.0,15,,71.5,1707534.51,1674967.78,California,25,H6CA25201,H6CA25201,
229,"THOMAS, EVAN CHARLES",CA,25.0,DEM,2016,0.672419585,27.3,DEM,0.0,0,0.3551,1.0,0.6,True,0.0,75367.0,500,9.53,71.5,1675080.03,1672102.43,,,,,
230,"VINCE, LOU",CA,25.0,DEM,2016,0.672419585,27.3,DEM,0.0,0,0.3551,1.0,0.6,True,0.0,75367.0,500,,71.5,1675080.03,1672102.43,California,25,H6CA25151,H6CA25151,
231,"BROWNLEY, JULIA",CA,26.0,DEM,2016,0.673149146,32.4,DEM,0.513316336,1,0.1936,0.0,0.6,True,0.0,76914.0,131,45.50,73.51579,3290602.96,1916089.52,California,26,H2CA00120,H2CA00120,W
232,"DAGNESSES, RAFAEL",CA,26.0,REP,2016,0.673149146,32.4,DEM,0.48668366399999996,0,0.1936,1.0,0.6,False,0.0,76914.0,500,7.65,73.51579,184196.71,184445.35,California,26,H4CA26139,H4CA26139,
233,"BARAJAS, RAMON MISTER III",CA,27.0,REP,2016,0.705029674,41.2,DEM,0.40642734,0,0.62346,1.0,0.6,False,0.0,71223.0,500,,75.25238,181166.01,188248.35,,,,,
234,"CHU, JUDY",CA,27.0,DEM,2016,0.705029674,41.2,DEM,0.59357266,1,0.62346,0.0,0.6,True,0.0,71223.0,500,60.37,75.25238,1170205.39,805616.26,California,27,H0CA32101,H0CA32101,W
235,"ORSWELL, JACK",CA,27.0,REP,2016,0.705029674,41.2,DEM,0.40642734,0,0.62346,1.0,0.6,False,0.0,71223.0,146,39.63,75.25238,181166.01,188248.35,California,27,H2CA27198,H2CA27198,
236,"SWEENEY, TIM",CA,27.0,NPA,2016,0.705029674,41.2,DEM,0.0,0,0.62346,1.0,0.6,False,0.0,71223.0,21,,75.25238,,,California,27,H6CA27298,H6CA27298,
237,"GENOVESE, SAL",CA,28.0,DEM,2016,0.705029674,44.3,DEM,0.7649504420000001,0,0.33626,1.0,0.6,True,0.0,63940.0,500,7.52,76.5,968263.28,966444.66,California,28,H6CA31126,H6CA31126,
238,"GRAY, CASEY LOGSDON",CA,28.0,REP,2016,0.705029674,44.3,DEM,0.0,0,0.33626,1.0,0.6,False,0.0,63940.0,142,,76.5,0.0,0.0,,,,,
239,"SCHIFF, ADAM",CA,28.0,DEM,2016,0.705029674,44.3,DEM,0.7649504420000001,1,0.33626,1.0,0.6,True,0.0,63940.0,36,74.48,76.5,968263.28,966444.66,California,28,H0CA27085,H0CA27085,W
240,"SOLIS, LENORE",CA,28.0,REP,2016,0.705029674,44.3,DEM,0.0,0,0.33626,0.0,0.6,False,0.0,63940.0,500,,76.5,0.0,0.0,California,28,H6CA28171,H6CA28171,
241,"ALARCON, RICHARD ANTHONY MR.",CA,29.0,DEM,2016,0.705029674,19.3,DEM,0.746131276,0,0.42401000000000005,1.0,0.6,True,4.0,50655.0,16,,76.7,69834.33,69834.33,California,29,H6CA29229,H6CA29229,
242,"BERNAL, BENITO BENNY",CA,29.0,DEM,2016,0.705029674,19.3,DEM,0.746131276,0,0.42401000000000005,1.0,0.6,True,4.0,50655.0,500,,76.7,69834.33,69834.33,California,29,H6CA29203,H6CA29203,
243,"CARDENAS, TONY",CA,29.0,DEM,2016,0.705029674,19.3,DEM,0.746131276,0,0.42401000000000005,1.0,0.6,True,4.0,50655.0,80,62.85,76.7,69834.33,69834.33,California,29,H2CA28113,H2CA28113,W
244,"GUZMAN, DAVID",CA,29.0,DEM,2016,0.705029674,19.3,DEM,0.746131276,0,0.42401000000000005,1.0,0.6,True,4.0,50655.0,4,,76.7,69834.33,69834.33,California,29,H6CA29237,H6CA29237,
245,"SHAMMAS, JOSEPH IVARO",CA,29.0,DEM,2016,0.705029674,19.3,DEM,0.746131276,0,0.42401000000000005,1.0,0.6,True,4.0,50655.0,11,,76.7,69834.33,69834.33,California,29,H6CA29211,H6CA29211,
246,"DAVIS, LUKE",CA,30.0,DEM,2016,0.705029674,42.1,DEM,0.656399991,0,0.31918,1.0,0.6,True,4.0,76778.0,500,5.98,77,1556653.31,417102.14,California,30,H4CA30107,H4CA30107,
